CIS	CISLabel	BN	BNlabel	NIMED	UCD13
CIS63042240	DULOXETINE MYLAN PHARMA 60 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNnnf660467v98h49oi0svkpfdkba055mh	DULOXETINE	30707	3400894180661
CIS66368608	DULOXETINE MYLAN 60 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNnnf660467v98h49oi0svkpfdkba055mh	DULOXETINE	29161	3400894085478
CIS65519765	DULOXETINE KRKA 60 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNnnf660467v98h49oi0svkpfdkba055mh	DULOXETINE	29142	3400894119869
CIS65419882	DULOXETINE BIOGARAN 60 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNnnf660467v98h49oi0svkpfdkba055mh	DULOXETINE	29191	3400894121411
CIS61620521	DULOXETINE ZYDUS 60 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNnnf660467v98h49oi0svkpfdkba055mh	DULOXETINE	33404	3400894499022
CIS66334292	DULOXETINE EG 60 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNnnf660467v98h49oi0svkpfdkba055mh	DULOXETINE	31568	3400894299400
CIS64468759	DULOXETINE ARROW 30 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNnnf660467v98h49oi0svkpfdkba055mh	DULOXETINE	32179	3400894336860
CIS65221726	DULOXETINE ALTER 30 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNnnf660467v98h49oi0svkpfdkba055mh	DULOXETINE	33354	3400894465133
CIS66852477	CYMBALTA 30 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp0v00vako57qjpd1mfhge23fbt3k5ee1	CYMBALTA	21131	3400893008737
CIS68263545	CYMBALTA 60 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp0v00vako57qjpd1mfhge23fbt3k5ee1	CYMBALTA	21132	3400893008966
CIS66982271	DULOXETINE SANDOZ 30 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNnnf660467v98h49oi0svkpfdkba055mh	DULOXETINE	32248	3400894288053
CIS68774810	DULOXETINE MYLAN 30 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNnnf660467v98h49oi0svkpfdkba055mh	DULOXETINE	29176	3400894085300
CIS67885003	DULOXETINE ZENTIVA 30 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNnnf660467v98h49oi0svkpfdkba055mh	DULOXETINE	30053	3400894143871
CIS68037642	DULOXETINE TEVA SANTE 60 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNnnf660467v98h49oi0svkpfdkba055mh	DULOXETINE	30699	3400894149095
CIS69407386	DULOXETINE BIOGARAN 30 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNnnf660467v98h49oi0svkpfdkba055mh	DULOXETINE	29190	3400894121350
CIS69206159	DULOXETINE ARROW 60 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNnnf660467v98h49oi0svkpfdkba055mh	DULOXETINE	32180	3400894336921
CIS62824142	INEXIUM 40 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/BNkc66vlubg5rskqcm6ktu92jc45gln91b	INEXIUM	13895	3400892308074
CIS64578892	INEXIUM 20 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/BNkc66vlubg5rskqcm6ktu92jc45gln91b	INEXIUM	13894	3400892307992
CIS64742740	INEXIUM 40 mg, poudre pour solution injectable ou pour perfusion	http://www.romedi.fr/romedi/BNkc66vlubg5rskqcm6ktu92jc45gln91b	INEXIUM	14826	3400892629254
CIS60454662	ESOMEPRAZOLE MYLAN 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	25558	3400893667484
CIS63344872	ESOMEPRAZOLE ARROW 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	25744	3400893687826
CIS63390930	ESOMEPRAZOLE KRKA 40 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	28957	3400893718384
CIS62964589	ESOMEPRAZOLE RANBAXY 40 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	29838	3400893744239
CIS63976886	ESOMEPRAZOLE SANDOZ 40 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	25986	3400893697122
CIS63451237	INEXIUM 10 mg, granulés gastro-résistants pour suspension buvable en sachet	http://www.romedi.fr/romedi/BNkc66vlubg5rskqcm6ktu92jc45gln91b	INEXIUM	24639	3400893465332
CIS62509399	ESOMEPRAZOLE ARROW 40 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	26777	3400893768471
CIS64328579	ESOMEPRAZOLE EG 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	25567	3400893667255
CIS65021832	ESOMEPRAZOLE TEVA 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	25715	3400893667835
CIS65394112	ESOMEPRAZOLE ZENTIVA 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	25573	3400893668146
CIS65423329	ESOMEPRAZOLE SANDOZ 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	25990	3400893697061
CIS65058282	ESOMEPRAZOLE RANBAXY 20 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	29837	3400893744178
CIS61071859	ESOMEPRAZOLE ZYDUS 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	28955	3400893831618
CIS62582187	INEXIUM 20 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/BNkc66vlubg5rskqcm6ktu92jc45gln91b	INEXIUM	30181	3400894133018
CIS62431947	ESOMEPRAZOLE ACTAVIS 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	27371	3400893831496
CIS61658326	ESOMEPRAZOLE ACTAVIS 40 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	27372	3400893831557
CIS61662050	ESOMEPRAZOLE EG LABO 20 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	28224	3400894015512
CIS64359642	ESOMEPRAZOLE CRISTERS 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	28952	3400893819081
CIS63551390	ESOMEPRAZOLE EVOLUGEN 20 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	28315	3400894032311
CIS60357359	NEXIUM CONTROL 20 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/BNobs1kvtcurfk5qq4km291ff2v19lc8do	NEXIUM CONTROL	29890	3400894028178
CIS62075255	ESOMEPRAZOLE SUN 40 mg, poudre pour solution injectable ou pour perfusion	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	28060	3400893969793
CIS60620664	ESOMEPRAZOLE ALTER 20 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	31444	3400894244400
CIS61424743	ESOMEPRAZOLE ALTER 40 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	31445	3400894244578
CIS61471344	ESOMEPRAZOLE ALMUS 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	33036	3400894497011
CIS64350465	INEXIUM 20 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/BNkc66vlubg5rskqcm6ktu92jc45gln91b	INEXIUM	31342	3400894226420
CIS67038905	INEXIUM 20 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/BNkc66vlubg5rskqcm6ktu92jc45gln91b	INEXIUM	28715	3400893944080
CIS66832994	ESOMEPRAZOLE BIOGARAN 40 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	25593	3400893667194
CIS66628995	ESOMEPRAZOLE ZENTIVA 40 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	25595	3400893668207
CIS66718567	ESOMEPRAZOLE KRKA 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	28953	3400893718216
CIS66599198	ESOMEPRAZOLE ARROW 20 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	26778	3400893768303
CIS67972216	ESOMEPRAZOLE EG 40 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	25587	3400893667316
CIS67827128	ESOMEPRAZOLE CRISTERS 40 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	28956	3400893819142
CIS67327404	ESOMEPRAZOLE PHR 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	26728	3400893819203
CIS67732107	ESOMEPRAZOLE ZYDUS 40 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	28959	3400893831786
CIS68631851	ESOMEPRAZOLE TEVA 40 mg, gélule gastro-résistant	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	25720	3400893668085
CIS69047251	ESOMEPRAZOLE BIOGARAN 20 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	25559	3400893667026
CIS69441755	ESOMEPRAZOLE MYLAN 40 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	25594	3400893667545
CIS69093163	ESOMEPRAZOLE ARROW 40 mg, gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	25753	3400893687994
CIS67637812	ESOMEPRAZOLE EG LABO 40 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	28225	3400894015680
CIS67508326	ESOMEPRAZOLE ARROW LAB 40 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	28141	3400894022374
CIS67791479	ESOMEPRAZOLE EVOLUGEN 40 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	28318	3400894032489
CIS69281126	ESOMEPRAZOLE ARROW LAB 20 mg, comprimé gastro-résistant	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	28157	3400894022206
CIS69836147	ESOMEPRAZOLE ALMUS 40 mg gélule gastro-résistante	http://www.romedi.fr/romedi/BNp91sce9nip9vt4430qfnrergugfnpkb4	ESOMEPRAZOLE	33037	3400894497189
CIS60614889	ISOPTINE 5 mg/2 ml, solution injectable	http://www.romedi.fr/romedi/BNngki81sapn8picqbi0jurgn6uii5golh	ISOPTINE	1795	3400890476874
CIS63803877	ISOPTINE L.P. 240 mg, comprimé pelliculé sécable à libération prolongée	http://www.romedi.fr/romedi/BNngki81sapn8picqbi0jurgn6uii5golh	ISOPTINE	413	3400891250398
CIS61377350	VERAPAMIL MYLAN L.P. 240 mg, comprimé pelliculé sécable à libération prolongée	http://www.romedi.fr/romedi/BNae82487ibvrgu7qvie6sbhlg0pmi3dsh	VERAPAMIL	11917	3400891710519
CIS60628554	VERAPAMIL BIOGARAN L.P. 240 mg, gélule à libération prolongée	http://www.romedi.fr/romedi/BNae82487ibvrgu7qvie6sbhlg0pmi3dsh	VERAPAMIL	10703	3400891958218
CIS62901254	VERAPAMIL TEVA 120 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BNae82487ibvrgu7qvie6sbhlg0pmi3dsh	VERAPAMIL	11281	3400892005515
CIS62607039	VERAPAMIL TEVA 40 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BNae82487ibvrgu7qvie6sbhlg0pmi3dsh	VERAPAMIL	11279	3400892005683
CIS65436472	VERAPAMIL MYLAN L.P. 120 mg, comprimé pelliculé à libération prolongée	http://www.romedi.fr/romedi/BNae82487ibvrgu7qvie6sbhlg0pmi3dsh	VERAPAMIL	11918	3400891710458
CIS62404028	TARKA LP 180 mg/2 mg, comprimé pelliculé à libération prolongée	http://www.romedi.fr/romedi/BN7c9qqilpqhltc3ogv5vai94itper5q31	TARKA	21033	3400892464930
CIS65145417	VERAPAMIL TEVA L.P. 120 mg, gélule à libération prolongée	http://www.romedi.fr/romedi/BNae82487ibvrgu7qvie6sbhlg0pmi3dsh	VERAPAMIL	14228	3400892457895
CIS60516982	TARKA LP 240 mg/4 mg, comprimé pelliculé à libération prolongée	http://www.romedi.fr/romedi/BN7c9qqilpqhltc3ogv5vai94itper5q31	TARKA	29114	3400894060864
CIS64603331	TARKA LP 240 mg/2 mg, comprimé pelliculé à libération prolongée	http://www.romedi.fr/romedi/BN7c9qqilpqhltc3ogv5vai94itper5q31	TARKA	29113	3400894060635
CIS66814925	ISOPTINE 120 mg, gélule	http://www.romedi.fr/romedi/BNngki81sapn8picqbi0jurgn6uii5golh	ISOPTINE	4494	3400890476935
CIS69865024	ISOPTINE 40 mg, comprimé enrobé	http://www.romedi.fr/romedi/BNngki81sapn8picqbi0jurgn6uii5golh	ISOPTINE	4074	3400890477017
CIS67429380	VERAPAMIL SANDOZ 120 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BNae82487ibvrgu7qvie6sbhlg0pmi3dsh	VERAPAMIL	11282	3400891960167
CIS67429380	VERAPAMIL SANDOZ 120 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BNae82487ibvrgu7qvie6sbhlg0pmi3dsh	VERAPAMIL	23234	3400892919676
CIS68015158	VERAPAMIL SANDOZ L.P. 240 mg, comprimé pelliculé sécable à libération prolongée	http://www.romedi.fr/romedi/BNae82487ibvrgu7qvie6sbhlg0pmi3dsh	VERAPAMIL	11580	3400892732480
CIS68015158	VERAPAMIL SANDOZ L.P. 240 mg, comprimé pelliculé sécable à libération prolongée	http://www.romedi.fr/romedi/BNae82487ibvrgu7qvie6sbhlg0pmi3dsh	VERAPAMIL	15423	3400892732480
CIS69181930	VERAPAMIL EG L.P. 240 mg, comprimé pelliculé sécable à libération prolongée	http://www.romedi.fr/romedi/BNae82487ibvrgu7qvie6sbhlg0pmi3dsh	VERAPAMIL	22632	3400892310725
CIS69548383	VERAPAMIL TEVA L. P. 240 mg, gélule à liberation prolongée	http://www.romedi.fr/romedi/BNae82487ibvrgu7qvie6sbhlg0pmi3dsh	VERAPAMIL	14229	3400892457956
CIS61043653	LAMICTAL 2 mg, comprimé dispersible ou à croquer	http://www.romedi.fr/romedi/BNr7fk5oie2v11gik1jp8a90g50aei5fi4	LAMICTAL	12997	3400892240435
CIS65667034	LAMICTAL 200 mg, comprimé dispersible ou à croquer	http://www.romedi.fr/romedi/BNr7fk5oie2v11gik1jp8a90g50aei5fi4	LAMICTAL	12356	3400892144122
CIS60355931	LAMOTRIGINE SANDOZ 25 mg, comprimé dispersible	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	16212	3400892781686
CIS60650636	LAMOTRIGINE ARROW 50 mg, comprimé dispersible	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	23479	3400893005835
CIS63118161	LAMOTRIGINE MYLAN 200 mg, comprimé dispersible	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	23576	3400893045756
CIS65386749	LAMOTRIGINE BIOGARAN 100 mg, comprimé dispersible	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	23250	3400892927190
CIS64681216	LAMOTRIGINE BIOGARAN 200 mg, comprimé dispersible	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	23251	3400892927251
CIS65263198	LAMOTRIGINE ARROW 200 mg, comprimé dispersible	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	23477	3400893005606
CIS65043661	LAMOTRIGINE ARROW 25 mg, comprimé dispersible	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	23478	3400893005774
CIS65772003	LAMOTRIGINE MYLAN 50 mg, comprimé dispersible	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	22287	3400893045985
CIS61626015	LAMOTRIGINE TEVA 5 mg, comprimé dispersible ou à croquer	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	24368	3400893351567
CIS65503120	LAMOTRIGINE TEVA 25 mg, comprimé dispersible ou à croquer	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	24085	3400893351338
CIS60038468	LAMOTRIGINE ARROW LAB 200 mg, comprimé dispersible ou à croquer	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	28501	3400894070740
CIS61699593	LAMOTRIGINE ARROW LAB 100 mg, comprimé dispersible ou à croquer	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	28500	3400894070689
CIS62000092	LAMOTRIGINE ARROW LAB 50 mg, comprimé dispersible ou à croquer	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	28508	3400894070979
CIS67326619	LAMICTAL 50 mg, comprimé dispersible ou à croquer	http://www.romedi.fr/romedi/BNr7fk5oie2v11gik1jp8a90g50aei5fi4	LAMICTAL	14822	3400892144290
CIS68080063	LAMICTAL 25 mg, comprimé dispersible ou à croquer	http://www.romedi.fr/romedi/BNr7fk5oie2v11gik1jp8a90g50aei5fi4	LAMICTAL	4337	3400891784497
CIS68058063	LAMICTAL 5 mg, comprimé dispersible ou à croquer	http://www.romedi.fr/romedi/BNr7fk5oie2v11gik1jp8a90g50aei5fi4	LAMICTAL	10963	3400892039923
CIS69658075	LAMICTAL 100 mg, comprimé dispersible ou à croquer	http://www.romedi.fr/romedi/BNr7fk5oie2v11gik1jp8a90g50aei5fi4	LAMICTAL	8837	3400891784329
CIS68403716	LAMOTRIGINE SANDOZ 100 mg, comprimé dispersible	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	16210	3400892781457
CIS67948731	LAMOTRIGINE SANDOZ 50 mg, comprimé dispersible	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	23039	3400892850856
CIS67873093	LAMOTRIGINE ARROW 100 mg, comprimé dispersible	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	23476	3400893005545
CIS69356080	LAMOTRIGINE TEVA 100 mg, comprimé dispersible ou à croquer	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	24565	3400893351109
CIS69967246	LAMOTRIGINE MYLAN 100 mg, comprimé dispersible	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	23575	3400893045695
CIS67514820	LAMOTRIGINE ARROW LAB 25 mg, comprimé dispersible ou à croquer	http://www.romedi.fr/romedi/BNukc0qbob3vu24sfa8f5p49c5ast79k6a	LAMOTRIGINE	28507	3400894070801
CIS62092895	CORGARD 80 mg, comprimé sécable	http://www.romedi.fr/romedi/BNev3puvco5fr7dtu5fra32aedquv1e990	CORGARD	3713	3400890221153
CIS62905911	URBANYL 10 mg, comprimé sécable	http://www.romedi.fr/romedi/BNdsniv9rvhpb9cnlsi4dvjbj10lv4bl41	URBANYL	4724	3400890965620
CIS63470312	URBANYL 20 mg, comprimé	http://www.romedi.fr/romedi/BNdsniv9rvhpb9cnlsi4dvjbj10lv4bl41	URBANYL	4578	3400890965798
CIS64630403	URBANYL 5 mg, gélule	http://www.romedi.fr/romedi/BNdsniv9rvhpb9cnlsi4dvjbj10lv4bl41	URBANYL	6108	3400890965859
CIS65899602	LIKOZAM 1 mg/ml, suspension buvable	http://www.romedi.fr/romedi/BNbtj69fic8gsf77qn0jqiuots5lphn8lj	LIKOZAM	28071	3400894003915
CIS60018088	LYRICA 300 mg, gélule	http://www.romedi.fr/romedi/BN3qud2392soe3tvpnotca732jote9f0t5	LYRICA	21006	3400892640020
CIS63096099	LYRICA 75 mg, gélule	http://www.romedi.fr/romedi/BN3qud2392soe3tvpnotca732jote9f0t5	LYRICA	15176	3400892640259
CIS64304546	LYRICA 150 mg, gélule	http://www.romedi.fr/romedi/BN3qud2392soe3tvpnotca732jote9f0t5	LYRICA	15175	3400892639710
CIS64406647	LYRICA 50 mg, gélule	http://www.romedi.fr/romedi/BN3qud2392soe3tvpnotca732jote9f0t5	LYRICA	21003	3400892640198
CIS65179437	LYRICA 200 mg, gélule	http://www.romedi.fr/romedi/BN3qud2392soe3tvpnotca732jote9f0t5	LYRICA	21005	3400892639888
CIS60203546	PREGABALINE MYLAN 50 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	29920	3400894101369
CIS60075452	PREGABALINE BIOGARAN 100 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	30125	3400894145882
CIS60848479	PREGABALINE ARROW LAB 200 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	30200	3400894147664
CIS62110699	LYRICA 20 mg/ml, solution buvable	http://www.romedi.fr/romedi/BN3qud2392soe3tvpnotca732jote9f0t5	LYRICA	27681	3400893952016
CIS62852526	PREGABALINE MYLAN 100 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	29922	3400894100768
CIS62669749	PREGABALINE MYLAN 200 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	29924	3400894100997
CIS62285549	PREGABALINE BIOGARAN 75 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	30124	3400894146483
CIS62056600	PREGABALINE ARROW LAB 25 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	30201	3400894147725
CIS62613519	PREGABALINE EG 300 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	30116	3400894151227
CIS62249492	PREGABALINE ZENTIVA 100 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	30168	3400894151517
CIS63464843	PREGABALINE ACCORD 150 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	33586	3400894142461
CIS63114750	PREGABALINE BIOGARAN 200 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	30120	3400894146025
CIS63897481	PREGABALINE BIOGARAN 25 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	30121	3400894146193
CIS63752144	PREGABALINE EG 200 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	30114	3400894150916
CIS63389216	PREGABALINE ZENTIVA 300 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	30172	3400894151975
CIS63754960	PREGABALINE HCS 75 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	30535	3400894175520
CIS65233550	PREGABALINE ARROW LAB 150 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	30199	3400894147435
CIS64926509	PREGABALINE ARROW LAB 50 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	30203	3400894147954
CIS64386148	PREGABALINE EG 150 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	30113	3400894150855
CIS66110077	PREGABALINE MYLAN 300 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	29925	3400894101130
CIS66145765	PREGABALINE MYLAN 75 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	29921	3400894101420
CIS66077225	PREGABALINE ARROW LAB 100 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	30198	3400894147374
CIS65282234	PREGABALINE ZENTIVA 25 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	30171	3400894151807
CIS61031964	PREGABALINE ARROW 100 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	33300	3400894412083
CIS64315076	PREGABALINE ALTER 150 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	31172	3400894198352
CIS64849589	PREGABALINE ALTER 75 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	31173	3400894198413
CIS65545646	PREGABALINE CRISTERS 150 mg, gélule	http://www.romedi.fr/romedi/BN8sqe2p1i7miealguetdpm1uecll1qf84	PREGABALINE	30878	3400894210450
