diseaseWikidata	label	wikidata
Q9358981	rhumatologie	Q327657
Q9390256	rhumatologie	Q327657
Q5159188	rhumatologie	Q327657
Q5160441	rhumatologie	Q327657
Q5175170	rhumatologie	Q327657
Q5191403	rhumatologie	Q327657
Q5272095	rhumatologie	Q327657
Q5340515	rhumatologie	Q327657
Q5376307	rhumatologie	Q327657
Q6057394	rhumatologie	Q327657
Q6153637	rhumatologie	Q327657
Q1827605	rhumatologie	Q327657
Q6318950	rhumatologie	Q327657
Q6318965	rhumatologie	Q327657
Q1870975	rhumatologie	Q327657
Q1877388	rhumatologie	Q327657
Q1923955	rhumatologie	Q327657
Q1934069	rhumatologie	Q327657
Q1947272	rhumatologie	Q327657
Q1956682	rhumatologie	Q327657
Q1985123	rhumatologie	Q327657
Q1985225	rhumatologie	Q327657
Q2035074	rhumatologie	Q327657
Q2050936	rhumatologie	Q327657
Q6533263	rhumatologie	Q327657
Q2067052	rhumatologie	Q327657
Q2141048	rhumatologie	Q327657
Q2165411	rhumatologie	Q327657
Q2213687	rhumatologie	Q327657
Q2312030	rhumatologie	Q327657
Q2325206	rhumatologie	Q327657
Q6822340	rhumatologie	Q327657
Q6881866	rhumatologie	Q327657
Q2431472	rhumatologie	Q327657
Q2457358	rhumatologie	Q327657
Q2467739	rhumatologie	Q327657
Q2521747	rhumatologie	Q327657
Q7077950	rhumatologie	Q327657
Q7144437	rhumatologie	Q327657
Q7202556	rhumatologie	Q327657
Q7204944	rhumatologie	Q327657
Q7243138	rhumatologie	Q327657
Q2785159	rhumatologie	Q327657
Q2787011	rhumatologie	Q327657
Q7320486	rhumatologie	Q327657
Q2923350	rhumatologie	Q327657
Q2946952	rhumatologie	Q327657
Q7434137	rhumatologie	Q327657
Q3005579	rhumatologie	Q327657
Q7577457	rhumatologie	Q327657
Q7607891	rhumatologie	Q327657
Q3144913	rhumatologie	Q327657
Q3335671	rhumatologie	Q327657
Q3495854	rhumatologie	Q327657
Q3508623	rhumatologie	Q327657
Q3508650	rhumatologie	Q327657
Q3508669	rhumatologie	Q327657
Q3508686	rhumatologie	Q327657
Q3508783	rhumatologie	Q327657
Q3508806	rhumatologie	Q327657
Q3518021	rhumatologie	Q327657
Q3542012	rhumatologie	Q327657
Q3768153	rhumatologie	Q327657
Q3801522	rhumatologie	Q327657
Q3858675	rhumatologie	Q327657
Q3899850	rhumatologie	Q327657
Q3961695	rhumatologie	Q327657
Q3966966	rhumatologie	Q327657
Q4090775	rhumatologie	Q327657
Q4116663	rhumatologie	Q327657
Q4338646	rhumatologie	Q327657
Q4338644	rhumatologie	Q327657
Q4797639	rhumatologie	Q327657
Q4903638	rhumatologie	Q327657
Q4941552	rhumatologie	Q327657
Q5018774	rhumatologie	Q327657
Q588321	chirurgie	Q40821
Q1339539	chirurgie	Q40821
Q1544408	chirurgie	Q40821
Q39222	chirurgie	Q40821
Q1058691	logopédie	Q33226
Q3399863	gynécologie obstétrique	Q80015
Q3433884	gynécologie obstétrique	Q80015
Q4127184	gynécologie obstétrique	Q80015
Q154878	gynécologie obstétrique	Q80015
Q160653	gynécologie obstétrique	Q80015
Q473739	gynécologie obstétrique	Q80015
Q535876	gynécologie obstétrique	Q80015
Q612093	gynécologie obstétrique	Q80015
Q612681	gynécologie obstétrique	Q80015
Q632522	gynécologie obstétrique	Q80015
Q774016	gynécologie obstétrique	Q80015
Q794072	gynécologie obstétrique	Q80015
Q1200839	gynécologie obstétrique	Q80015
Q1423177	gynécologie obstétrique	Q80015
Q1453590	gynécologie obstétrique	Q80015
Q1486140	gynécologie obstétrique	Q80015
Q1553850	gynécologie obstétrique	Q80015
Q1892153	gynécologie obstétrique	Q80015
Q2076966	gynécologie obstétrique	Q80015
Q4818922	oncologie	Q162555
Q4833719	oncologie	Q162555
Q4955921	oncologie	Q162555
Q5018774	oncologie	Q162555
Q5038170	oncologie	Q162555
Q5062123	oncologie	Q162555
Q5073466	oncologie	Q162555
Q5105211	oncologie	Q162555
Q5113990	oncologie	Q162555
Q5130798	oncologie	Q162555
Q5130800	oncologie	Q162555
Q5156568	oncologie	Q162555
Q5160427	oncologie	Q162555
Q5160447	oncologie	Q162555
Q5196687	oncologie	Q162555
Q5201177	oncologie	Q162555
Q5201212	oncologie	Q162555
Q5264831	oncologie	Q162555
Q5275410	oncologie	Q162555
Q5319554	oncologie	Q162555
Q5370233	oncologie	Q162555
Q5376363	oncologie	Q162555
Q5383708	oncologie	Q162555
Q5400399	oncologie	Q162555
Q5422194	oncologie	Q162555
Q5446459	oncologie	Q162555
Q5446462	oncologie	Q162555
Q5446468	oncologie	Q162555
Q5464657	oncologie	Q162555
Q5464665	oncologie	Q162555
Q5474322	oncologie	Q162555
Q5521151	oncologie	Q162555
Q5526839	oncologie	Q162555
Q5558337	oncologie	Q162555
Q5567200	oncologie	Q162555
Q5581314	oncologie	Q162555
Q5731794	oncologie	Q162555
Q6708277	oncologie	Q162555
Q6742919	oncologie	Q162555
Q6743502	oncologie	Q162555
Q6743507	oncologie	Q162555
Q6743510	oncologie	Q162555
Q6743515	oncologie	Q162555
Q6743513	oncologie	Q162555
Q6784873	oncologie	Q162555
Q6785569	oncologie	Q162555
Q6807316	oncologie	Q162555
Q6807330	oncologie	Q162555
Q6821200	oncologie	Q162555
Q6821415	oncologie	Q162555
Q6823071	oncologie	Q162555
Q6901506	oncologie	Q162555
Q6931137	oncologie	Q162555
Q6931143	oncologie	Q162555
Q6931140	oncologie	Q162555
Q6931266	oncologie	Q162555
Q6947913	oncologie	Q162555
Q6949365	oncologie	Q162555
Q6949370	oncologie	Q162555
Q7002720	oncologie	Q162555
Q7004538	oncologie	Q162555
Q7005037	oncologie	Q162555
Q7046751	oncologie	Q162555
Q7077950	oncologie	Q162555
Q7098798	oncologie	Q162555
Q7098796	oncologie	Q162555
Q7100076	oncologie	Q162555
Q7107615	oncologie	Q162555
Q7113254	oncologie	Q162555
Q7118906	oncologie	Q162555
Q7130412	oncologie	Q162555
Q7132981	oncologie	Q162555
Q7161811	oncologie	Q162555
Q7168360	oncologie	Q162555
Q7168693	oncologie	Q162555
Q7168876	oncologie	Q162555
Q7169165	oncologie	Q162555
Q7193412	oncologie	Q162555
Q7193794	oncologie	Q162555
Q7200301	oncologie	Q162555
Q7201765	oncologie	Q162555
Q7204591	oncologie	Q162555
Q7204592	oncologie	Q162555
Q7228858	oncologie	Q162555
Q7315926	oncologie	Q162555
Q7442319	oncologie	Q162555
Q5749018	oncologie	Q162555
Q5773034	oncologie	Q162555
Q5773040	oncologie	Q162555
Q5922406	oncologie	Q162555
Q5973974	oncologie	Q162555
Q6004750	oncologie	Q162555
Q6029048	oncologie	Q162555
Q6046092	oncologie	Q162555
Q6058395	oncologie	Q162555
Q6058506	oncologie	Q162555
Q6084258	oncologie	Q162555
Q6488977	oncologie	Q162555
Q6489151	oncologie	Q162555
Q6523346	oncologie	Q162555
Q143790	neurologie	Q83042
Q145790	neurologie	Q83042
Q154666	neurologie	Q83042
Q160796	neurologie	Q83042
Q163905	neurologie	Q83042
Q166907	neurologie	Q83042
Q170102	neurologie	Q83042
Q174651	neurologie	Q83042
Q177190	neurologie	Q83042
Q177809	neurologie	Q83042
Q182155	neurologie	Q83042
Q183560	neurologie	Q83042
Q187542	neurologie	Q83042
Q190370	neurologie	Q83042
Q190564	neurologie	Q83042
Q191557	neurologie	Q83042
Q191562	neurologie	Q83042
Q191779	neurologie	Q83042
Q192579	neurologie	Q83042
Q193003	neurologie	Q83042
Q199615	neurologie	Q83042
Q205214	neurologie	Q83042
Q206901	neurologie	Q83042
Q209733	neurologie	Q83042
Q210427	neurologie	Q83042
Q220322	neurologie	Q83042
Q221472	neurologie	Q83042
Q225957	neurologie	Q83042
Q233309	neurologie	Q83042
Q244438	neurologie	Q83042
Q250365	neurologie	Q83042
Q268594	neurologie	Q83042
Q304497	neurologie	Q83042
Q326663	neurologie	Q83042
Q332293	neurologie	Q83042
Q367929	neurologie	Q83042
Q369157	neurologie	Q83042
Q370066	neurologie	Q83042
Q383228	neurologie	Q83042
Q387082	neurologie	Q83042
Q397554	neurologie	Q83042
Q400277	neurologie	Q83042
Q403453	neurologie	Q83042
Q403463	neurologie	Q83042
Q418522	neurologie	Q83042
Q424242	neurologie	Q83042
Q427118	neurologie	Q83042
Q449631	neurologie	Q83042
Q488214	neurologie	Q83042
Q492129	neurologie	Q83042
Q493103	neurologie	Q83042
Q494066	neurologie	Q83042
Q495068	neurologie	Q83042
Q511818	neurologie	Q83042
Q535364	neurologie	Q83042
Q543517	neurologie	Q83042
Q551085	neurologie	Q83042
Q560337	neurologie	Q83042
Q564123	neurologie	Q83042
Q567576	neurologie	Q83042
Q567820	neurologie	Q83042
Q572111	neurologie	Q83042
Q576349	neurologie	Q83042
Q580290	neurologie	Q83042
Q583908	neurologie	Q83042
Q584560	neurologie	Q83042
Q587420	neurologie	Q83042
Q593958	neurologie	Q83042
Q594013	neurologie	Q83042
Q611458	neurologie	Q83042
Q613809	neurologie	Q83042
Q616667	neurologie	Q83042
Q620760	neurologie	Q83042
Q622427	neurologie	Q83042
Q622828	neurologie	Q83042
Q638975	neurologie	Q83042
Q649602	neurologie	Q83042
Q652568	neurologie	Q83042
Q656199	neurologie	Q83042
Q657516	neurologie	Q83042
Q665207	neurologie	Q83042
Q671776	neurologie	Q83042
Q674461	neurologie	Q83042
Q681160	neurologie	Q83042
Q685200	neurologie	Q83042
Q689777	neurologie	Q83042
Q690210	neurologie	Q83042
Q693519	neurologie	Q83042
Q693872	neurologie	Q83042
Q704930	neurologie	Q83042
Q741208	neurologie	Q83042
Q741315	neurologie	Q83042
Q742099	neurologie	Q83042
Q746781	neurologie	Q83042
Q751261	neurologie	Q83042
Q751641	neurologie	Q83042
Q779203	neurologie	Q83042
Q782958	neurologie	Q83042
Q794457	neurologie	Q83042
Q797708	neurologie	Q83042
Q2868786	neurologie	Q83042
Q2868790	neurologie	Q83042
Q2868788	neurologie	Q83042
Q2868792	neurologie	Q83042
Q2869820	neurologie	Q83042
Q2881413	neurologie	Q83042
Q2894827	neurologie	Q83042
Q2895302	neurologie	Q83042
Q2895354	neurologie	Q83042
Q2991265	neurologie	Q83042
Q3010352	neurologie	Q83042
Q3011658	neurologie	Q83042
Q3026441	neurologie	Q83042
Q3029045	neurologie	Q83042
Q3041498	neurologie	Q83042
Q3042114	neurologie	Q83042
Q3042113	neurologie	Q83042
Q3042159	neurologie	Q83042
Q3042171	neurologie	Q83042
Q3043158	neurologie	Q83042
Q3045238	neurologie	Q83042
Q3053945	neurologie	Q83042
Q3108581	neurologie	Q83042
Q3144201	neurologie	Q83042
Q3204645	neurologie	Q83042
Q3221083	neurologie	Q83042
Q3269843	neurologie	Q83042
Q3281254	neurologie	Q83042
Q3281260	neurologie	Q83042
Q3281293	neurologie	Q83042
Q3301664	neurologie	Q83042
Q3312899	neurologie	Q83042
Q3331459	neurologie	Q83042
Q3338664	neurologie	Q83042
Q3338682	neurologie	Q83042
Q3338681	neurologie	Q83042
Q3339235	neurologie	Q83042
Q3348620	neurologie	Q83042
Q3363626	neurologie	Q83042
Q3363624	neurologie	Q83042
Q3395796	neurologie	Q83042
Q3456637	neurologie	Q83042
Q3508595	neurologie	Q83042
Q3508706	neurologie	Q83042
Q3508705	neurologie	Q83042
Q3508770	neurologie	Q83042
Q3508787	neurologie	Q83042
Q3508800	neurologie	Q83042
Q3508804	neurologie	Q83042
Q3612627	neurologie	Q83042
Q3620651	neurologie	Q83042
Q3629049	neurologie	Q83042
Q3678510	neurologie	Q83042
Q3693917	neurologie	Q83042
Q3702898	neurologie	Q83042
Q3705268	neurologie	Q83042
Q3724157	neurologie	Q83042
Q3724806	neurologie	Q83042
Q3726905	neurologie	Q83042
Q3733046	neurologie	Q83042
Q3771927	neurologie	Q83042
Q3771929	neurologie	Q83042
Q3791943	neurologie	Q83042
Q3792460	neurologie	Q83042
Q3843807	neurologie	Q83042
Q3854686	neurologie	Q83042
Q3887115	neurologie	Q83042
Q3887112	neurologie	Q83042
Q3961686	neurologie	Q83042
Q3985306	neurologie	Q83042
Q4003015	neurologie	Q83042
Q4003012	neurologie	Q83042
Q4062508	neurologie	Q83042
Q4135134	neurologie	Q83042
Q4160985	neurologie	Q83042
Q4173417	neurologie	Q83042
Q4316437	neurologie	Q83042
Q4333327	neurologie	Q83042
Q4335557	neurologie	Q83042
Q4411766	neurologie	Q83042
Q4463723	neurologie	Q83042
Q4532132	neurologie	Q83042
Q4664694	neurologie	Q83042
Q4672538	neurologie	Q83042
Q4677934	neurologie	Q83042
Q4731121	neurologie	Q83042
Q4771330	neurologie	Q83042
Q4771350	neurologie	Q83042
Q4804182	neurologie	Q83042
Q4812914	neurologie	Q83042
Q4813631	neurologie	Q83042
Q4828020	neurologie	Q83042
Q4862390	neurologie	Q83042
Q4866181	neurologie	Q83042
Q4887955	neurologie	Q83042
Q4887956	neurologie	Q83042
Q4956398	neurologie	Q83042
Q4956400	neurologie	Q83042
Q4973199	neurologie	Q83042
Q4979461	neurologie	Q83042
Q16545548	neurologie	Q83042
Q16570127	neurologie	Q83042
Q16606552	neurologie	Q83042
Q16678468	neurologie	Q83042
Q16831900	neurologie	Q83042
Q16892735	neurologie	Q83042
Q16909671	neurologie	Q83042
Q16944450	neurologie	Q83042
Q16999912	neurologie	Q83042
Q17002116	neurologie	Q83042
Q17048613	neurologie	Q83042
Q17118587	neurologie	Q83042
Q17119115	neurologie	Q83042
Q17119372	neurologie	Q83042
Q17125280	neurologie	Q83042
Q17139523	neurologie	Q83042
Q17141939	neurologie	Q83042
Q17156972	neurologie	Q83042
Q17163513	neurologie	Q83042
Q17177467	neurologie	Q83042
Q17232521	neurologie	Q83042
Q17300307	neurologie	Q83042
Q18140710	neurologie	Q83042
Q18209712	neurologie	Q83042
Q18353735	neurologie	Q83042
Q18553219	neurologie	Q83042
Q18553263	neurologie	Q83042
Q18553270	neurologie	Q83042
Q18553290	neurologie	Q83042
Q18553324	neurologie	Q83042
Q18553470	neurologie	Q83042
Q18553471	neurologie	Q83042
Q18553505	neurologie	Q83042
Q18553715	neurologie	Q83042
Q18553713	neurologie	Q83042
Q18553762	neurologie	Q83042
Q18553766	neurologie	Q83042
Q18553782	neurologie	Q83042
Q18553780	neurologie	Q83042
Q18553781	neurologie	Q83042
Q18553786	neurologie	Q83042
Q18553789	neurologie	Q83042
Q18553799	neurologie	Q83042
Q15812428	neurologie	Q83042
Q15812429	neurologie	Q83042
Q15975183	neurologie	Q83042
Q16002876	neurologie	Q83042
Q18553835	neurologie	Q83042
Q18553842	neurologie	Q83042
Q18553843	neurologie	Q83042
Q18553849	neurologie	Q83042
Q18553854	neurologie	Q83042
Q18553855	neurologie	Q83042
Q18553861	neurologie	Q83042
Q18553866	neurologie	Q83042
Q18553867	neurologie	Q83042
Q18553864	neurologie	Q83042
Q18553868	neurologie	Q83042
Q18553875	neurologie	Q83042
Q18553878	neurologie	Q83042
Q18553879	neurologie	Q83042
Q18553880	neurologie	Q83042
Q18553888	neurologie	Q83042
Q18553894	neurologie	Q83042
Q18553906	neurologie	Q83042
Q18553905	neurologie	Q83042
Q18553914	neurologie	Q83042
Q18553920	neurologie	Q83042
Q18553924	neurologie	Q83042
Q18553959	neurologie	Q83042
Q18553957	neurologie	Q83042
Q18553962	neurologie	Q83042
Q18553960	neurologie	Q83042
Q18553965	neurologie	Q83042
Q18553978	neurologie	Q83042
Q18553982	neurologie	Q83042
Q18553987	neurologie	Q83042
Q18553988	neurologie	Q83042
Q18553994	neurologie	Q83042
Q18553995	neurologie	Q83042
Q18553993	neurologie	Q83042
Q18553996	neurologie	Q83042
Q18554003	neurologie	Q83042
Q18554011	neurologie	Q83042
Q18554014	neurologie	Q83042
Q18554016	neurologie	Q83042
Q18554017	neurologie	Q83042
Q18554023	neurologie	Q83042
Q18554026	neurologie	Q83042
Q18554024	neurologie	Q83042
Q18554031	neurologie	Q83042
Q18554029	neurologie	Q83042
Q18554035	neurologie	Q83042
Q18554033	neurologie	Q83042
Q18554039	neurologie	Q83042
Q18554036	neurologie	Q83042
Q18554043	neurologie	Q83042
Q18554040	neurologie	Q83042
Q18554041	neurologie	Q83042
Q18554055	neurologie	Q83042
Q18555948	oncologie	Q162555
Q18555949	oncologie	Q162555
Q18555964	oncologie	Q162555
Q18555974	oncologie	Q162555
Q18556002	oncologie	Q162555
Q18556001	oncologie	Q162555
Q18556009	oncologie	Q162555
Q18556019	oncologie	Q162555
Q18556020	oncologie	Q162555
Q18556048	oncologie	Q162555
Q18556071	oncologie	Q162555
Q18556086	oncologie	Q162555
Q18556084	oncologie	Q162555
Q18556088	oncologie	Q162555
Q18556089	oncologie	Q162555
Q18556093	oncologie	Q162555
Q18556099	oncologie	Q162555
Q18556102	oncologie	Q162555
Q18556101	oncologie	Q162555
Q18556110	oncologie	Q162555
Q18556111	oncologie	Q162555
Q18556109	oncologie	Q162555
Q18556119	oncologie	Q162555
Q18556131	oncologie	Q162555
Q18556128	oncologie	Q162555
Q18556134	oncologie	Q162555
Q18556141	oncologie	Q162555
Q18556157	oncologie	Q162555
Q18556207	oncologie	Q162555
Q18556209	oncologie	Q162555
Q18556228	oncologie	Q162555
Q18556229	oncologie	Q162555
Q18556233	oncologie	Q162555
Q18556242	oncologie	Q162555
Q18556253	oncologie	Q162555
Q18556262	oncologie	Q162555
Q18556280	oncologie	Q162555
Q18556281	oncologie	Q162555
Q18556291	oncologie	Q162555
Q18556289	oncologie	Q162555
Q18556303	oncologie	Q162555
Q18556314	oncologie	Q162555
Q18556342	oncologie	Q162555
Q18556340	oncologie	Q162555
Q18556345	oncologie	Q162555
Q18556374	oncologie	Q162555
Q18556380	oncologie	Q162555
Q18556381	oncologie	Q162555
Q18556391	oncologie	Q162555
Q18556395	oncologie	Q162555
Q18556392	oncologie	Q162555
Q18556399	oncologie	Q162555
Q18556396	oncologie	Q162555
Q18556397	oncologie	Q162555
Q18556403	oncologie	Q162555
Q18556400	oncologie	Q162555
Q18556412	oncologie	Q162555
Q18556413	oncologie	Q162555
Q18556426	oncologie	Q162555
Q18556448	oncologie	Q162555
Q18556461	oncologie	Q162555
Q18556472	oncologie	Q162555
Q18556498	oncologie	Q162555
Q18556497	oncologie	Q162555
Q18556510	oncologie	Q162555
Q18556531	oncologie	Q162555
Q18556535	oncologie	Q162555
Q18556540	oncologie	Q162555
Q18556544	oncologie	Q162555
Q18556554	oncologie	Q162555
Q18556555	oncologie	Q162555
Q18556553	oncologie	Q162555
Q18556562	oncologie	Q162555
Q18556594	oncologie	Q162555
Q18556603	oncologie	Q162555
Q18556611	oncologie	Q162555
Q18556609	oncologie	Q162555
Q18556612	oncologie	Q162555
Q18556617	oncologie	Q162555
Q18556620	oncologie	Q162555
Q18556640	oncologie	Q162555
Q18556649	oncologie	Q162555
Q18556654	oncologie	Q162555
Q18556702	oncologie	Q162555
Q18556705	oncologie	Q162555
Q18556773	oncologie	Q162555
Q18556782	oncologie	Q162555
Q18556781	oncologie	Q162555
Q18556792	oncologie	Q162555
Q18556799	oncologie	Q162555
Q18556805	oncologie	Q162555
Q18556809	oncologie	Q162555
Q18556818	oncologie	Q162555
Q18556822	oncologie	Q162555
Q18556858	oncologie	Q162555
Q18556895	oncologie	Q162555
Q18556893	oncologie	Q162555
Q18556903	oncologie	Q162555
Q18556900	oncologie	Q162555
Q18556933	oncologie	Q162555
Q58833969	urologie	Q105650
Q54931661	urologie	Q105650
Q54932071	urologie	Q105650
Q55082286	urologie	Q105650
Q55092942	urologie	Q105650
Q55787784	urologie	Q105650
Q55949884	urologie	Q105650
Q55787784	oncologie	Q162555
Q55789538	oncologie	Q162555
Q64785911	oncologie	Q162555
Q55949884	oncologie	Q162555
Q56014472	oncologie	Q162555
Q56014489	oncologie	Q162555
Q56014502	oncologie	Q162555
Q56014511	oncologie	Q162555
Q56014508	oncologie	Q162555
Q56014517	oncologie	Q162555
Q56014520	oncologie	Q162555
Q56014549	oncologie	Q162555
Q58833942	oncologie	Q162555
Q58833940	oncologie	Q162555
Q58833947	oncologie	Q162555
Q58833955	oncologie	Q162555
Q58833953	oncologie	Q162555
Q58833962	oncologie	Q162555
Q58833963	oncologie	Q162555
Q58833969	oncologie	Q162555
Q58833978	oncologie	Q162555
Q58833976	oncologie	Q162555
Q58833983	oncologie	Q162555
Q58833980	oncologie	Q162555
Q58833981	oncologie	Q162555
Q58845312	oncologie	Q162555
Q58845352	oncologie	Q162555
Q63762876	oncologie	Q162555
Q54911649	oncologie	Q162555
Q54911749	oncologie	Q162555
Q54911767	oncologie	Q162555
Q54912141	oncologie	Q162555
Q54927859	oncologie	Q162555
Q54927959	oncologie	Q162555
Q54931036	oncologie	Q162555
Q54931551	oncologie	Q162555
Q54932022	oncologie	Q162555
Q54943748	oncologie	Q162555
Q54945651	oncologie	Q162555
Q54945783	oncologie	Q162555
Q54947288	oncologie	Q162555
Q54972627	oncologie	Q162555
Q54973435	oncologie	Q162555
Q54974116	oncologie	Q162555
Q55082349	oncologie	Q162555
Q55092923	oncologie	Q162555
Q55092942	oncologie	Q162555
Q55092991	oncologie	Q162555
Q55093078	oncologie	Q162555
Q55093109	oncologie	Q162555
Q55093233	oncologie	Q162555
Q84955701	oncologie	Q162555
Q674461	empoisonnement	Q114953
Q21109048	urologie	Q105650
Q22965441	urologie	Q105650
Q18556977	urologie	Q105650
Q18557037	urologie	Q105650
Q18557482	urologie	Q105650
Q18557528	urologie	Q105650
Q18557544	urologie	Q105650
Q18557550	urologie	Q105650
Q18557741	urologie	Q105650
Q18558010	urologie	Q105650
Q18558031	urologie	Q105650
Q18558051	urologie	Q105650
Q18558052	urologie	Q105650
Q18558107	urologie	Q105650
Q18558105	urologie	Q105650
Q18558146	urologie	Q105650
Q18558182	urologie	Q105650
Q18558181	urologie	Q105650
Q18558248	urologie	Q105650
Q18558257	urologie	Q105650
Q18558274	urologie	Q105650
Q32057211	urologie	Q105650
Q32136429	urologie	Q105650
Q32136454	urologie	Q105650
Q32136465	urologie	Q105650
Q32136929	urologie	Q105650
Q27675337	urologie	Q105650
Q32147569	urologie	Q105650
Q32147583	urologie	Q105650
Q32147595	urologie	Q105650
Q32147610	urologie	Q105650
Q32147625	urologie	Q105650
Q32147640	urologie	Q105650
Q32147654	urologie	Q105650
Q18975905	urologie	Q105650
Q19972185	urologie	Q105650
Q1527888	gastro-entérologie	Q120569
Q1532338	gastro-entérologie	Q120569
Q1472	gastro-entérologie	Q120569
Q1477	gastro-entérologie	Q120569
Q11088	gastro-entérologie	Q120569
Q40878	gastro-entérologie	Q120569
Q41091	gastro-entérologie	Q120569
Q124604	gastro-entérologie	Q120569
Q131742	gastro-entérologie	Q120569
Q143925	gastro-entérologie	Q120569
Q147778	gastro-entérologie	Q120569
Q156103	gastro-entérologie	Q120569
Q163469	gastro-entérologie	Q120569
Q172941	gastro-entérologie	Q120569
Q175827	gastro-entérologie	Q120569
Q178436	gastro-entérologie	Q120569
Q212961	gastro-entérologie	Q120569
Q221463	gastro-entérologie	Q120569
Q223102	gastro-entérologie	Q120569
Q223591	gastro-entérologie	Q120569
Q239848	gastro-entérologie	Q120569
Q247131	gastro-entérologie	Q120569
Q284070	gastro-entérologie	Q120569
Q298230	gastro-entérologie	Q120569
Q298278	gastro-entérologie	Q120569
Q300664	gastro-entérologie	Q120569
Q326071	gastro-entérologie	Q120569
Q331181	gastro-entérologie	Q120569
Q341201	gastro-entérologie	Q120569
Q376666	gastro-entérologie	Q120569
Q388388	gastro-entérologie	Q120569
Q390791	gastro-entérologie	Q120569
Q419897	gastro-entérologie	Q120569
Q424317	gastro-entérologie	Q120569
Q450470	gastro-entérologie	Q120569
Q472052	gastro-entérologie	Q120569
Q484765	gastro-entérologie	Q120569
Q484797	gastro-entérologie	Q120569
