CIS	CISLabel	drugClass	drugClassLabel
CIS66729161	ZESTRIL 20 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10116	médicaments, bradykinine et angio-œdème
CIS66729161	ZESTRIL 20 mg, comprimé	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS67284159	ZESTRIL 5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS67284159	ZESTRIL 5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10082	hyperkaliémiants
CIS67284159	ZESTRIL 5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10091	inhibiteurs de l'enzyme de conversion
CIS67284159	ZESTRIL 5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS67284159	ZESTRIL 5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10116	médicaments, bradykinine et angio-œdème
CIS67284159	ZESTRIL 5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS68370390	PRINIVIL 5 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS68370390	PRINIVIL 5 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10082	hyperkaliémiants
CIS68370390	PRINIVIL 5 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10091	inhibiteurs de l'enzyme de conversion
CIS68370390	PRINIVIL 5 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS68370390	PRINIVIL 5 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10116	médicaments, bradykinine et angio-œdème
CIS68370390	PRINIVIL 5 mg, comprimé	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS68717439	PRINIVIL 20 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS68717439	PRINIVIL 20 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10082	hyperkaliémiants
CIS68717439	PRINIVIL 20 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10091	inhibiteurs de l'enzyme de conversion
CIS68717439	PRINIVIL 20 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS68717439	PRINIVIL 20 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10116	médicaments, bradykinine et angio-œdème
CIS68717439	PRINIVIL 20 mg, comprimé	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS67325613	LISINOPRIL RPG 5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS67325613	LISINOPRIL RPG 5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10082	hyperkaliémiants
CIS67325613	LISINOPRIL RPG 5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10091	inhibiteurs de l'enzyme de conversion
CIS67325613	LISINOPRIL RPG 5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS67325613	LISINOPRIL RPG 5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10116	médicaments, bradykinine et angio-œdème
CIS67325613	LISINOPRIL RPG 5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS67943809	LISINOPRIL/HYDROCHLOROTHIAZIDE BIOGARAN 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS67943809	LISINOPRIL/HYDROCHLOROTHIAZIDE BIOGARAN 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS67943809	LISINOPRIL/HYDROCHLOROTHIAZIDE BIOGARAN 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS67943809	LISINOPRIL/HYDROCHLOROTHIAZIDE BIOGARAN 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10063	diurétiques thiazidiques et apparentés
CIS67943809	LISINOPRIL/HYDROCHLOROTHIAZIDE BIOGARAN 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10082	hyperkaliémiants
CIS67943809	LISINOPRIL/HYDROCHLOROTHIAZIDE BIOGARAN 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS67943809	LISINOPRIL/HYDROCHLOROTHIAZIDE BIOGARAN 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS67943809	LISINOPRIL/HYDROCHLOROTHIAZIDE BIOGARAN 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10091	inhibiteurs de l'enzyme de conversion
CIS67943809	LISINOPRIL/HYDROCHLOROTHIAZIDE BIOGARAN 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS67943809	LISINOPRIL/HYDROCHLOROTHIAZIDE BIOGARAN 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10116	médicaments, bradykinine et angio-œdème
CIS67943809	LISINOPRIL/HYDROCHLOROTHIAZIDE BIOGARAN 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS67874804	LISINOPRIL/HYDROCHLOROTHIAZIDE ZENTIVA 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS67874804	LISINOPRIL/HYDROCHLOROTHIAZIDE ZENTIVA 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS67874804	LISINOPRIL/HYDROCHLOROTHIAZIDE ZENTIVA 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS67874804	LISINOPRIL/HYDROCHLOROTHIAZIDE ZENTIVA 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10063	diurétiques thiazidiques et apparentés
CIS67874804	LISINOPRIL/HYDROCHLOROTHIAZIDE ZENTIVA 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10082	hyperkaliémiants
CIS67874804	LISINOPRIL/HYDROCHLOROTHIAZIDE ZENTIVA 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS67874804	LISINOPRIL/HYDROCHLOROTHIAZIDE ZENTIVA 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS67874804	LISINOPRIL/HYDROCHLOROTHIAZIDE ZENTIVA 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10091	inhibiteurs de l'enzyme de conversion
CIS67874804	LISINOPRIL/HYDROCHLOROTHIAZIDE ZENTIVA 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS67874804	LISINOPRIL/HYDROCHLOROTHIAZIDE ZENTIVA 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10116	médicaments, bradykinine et angio-œdème
CIS67874804	LISINOPRIL/HYDROCHLOROTHIAZIDE ZENTIVA 20 mg/12,5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS68529686	LISINOPRIL EG 5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS68529686	LISINOPRIL EG 5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10082	hyperkaliémiants
CIS68529686	LISINOPRIL EG 5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10091	inhibiteurs de l'enzyme de conversion
CIS68529686	LISINOPRIL EG 5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS68529686	LISINOPRIL EG 5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10116	médicaments, bradykinine et angio-œdème
CIS68529686	LISINOPRIL EG 5 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS68748491	LISINOPRIL ARROW 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS68748491	LISINOPRIL ARROW 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10082	hyperkaliémiants
CIS68748491	LISINOPRIL ARROW 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10091	inhibiteurs de l'enzyme de conversion
CIS68748491	LISINOPRIL ARROW 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS68748491	LISINOPRIL ARROW 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10116	médicaments, bradykinine et angio-œdème
CIS68748491	LISINOPRIL ARROW 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS68823314	LISINOPRIL/HYDROCHLOROTHIAZIDE MYLAN 20mg/12,5mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS68823314	LISINOPRIL/HYDROCHLOROTHIAZIDE MYLAN 20mg/12,5mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS68823314	LISINOPRIL/HYDROCHLOROTHIAZIDE MYLAN 20mg/12,5mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS68823314	LISINOPRIL/HYDROCHLOROTHIAZIDE MYLAN 20mg/12,5mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10063	diurétiques thiazidiques et apparentés
CIS68823314	LISINOPRIL/HYDROCHLOROTHIAZIDE MYLAN 20mg/12,5mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10082	hyperkaliémiants
CIS68823314	LISINOPRIL/HYDROCHLOROTHIAZIDE MYLAN 20mg/12,5mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS68823314	LISINOPRIL/HYDROCHLOROTHIAZIDE MYLAN 20mg/12,5mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS68823314	LISINOPRIL/HYDROCHLOROTHIAZIDE MYLAN 20mg/12,5mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10091	inhibiteurs de l'enzyme de conversion
CIS68823314	LISINOPRIL/HYDROCHLOROTHIAZIDE MYLAN 20mg/12,5mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS68823314	LISINOPRIL/HYDROCHLOROTHIAZIDE MYLAN 20mg/12,5mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10116	médicaments, bradykinine et angio-œdème
CIS68823314	LISINOPRIL/HYDROCHLOROTHIAZIDE MYLAN 20mg/12,5mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS68925244	LISINOPRIL RPG 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS68925244	LISINOPRIL RPG 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10082	hyperkaliémiants
CIS68925244	LISINOPRIL RPG 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10091	inhibiteurs de l'enzyme de conversion
CIS68925244	LISINOPRIL RPG 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS68925244	LISINOPRIL RPG 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10116	médicaments, bradykinine et angio-œdème
CIS68925244	LISINOPRIL RPG 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS69559554	LISINOPRIL MYLAN 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS69559554	LISINOPRIL MYLAN 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10082	hyperkaliémiants
CIS69559554	LISINOPRIL MYLAN 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10091	inhibiteurs de l'enzyme de conversion
CIS69559554	LISINOPRIL MYLAN 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS69559554	LISINOPRIL MYLAN 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10116	médicaments, bradykinine et angio-œdème
CIS69559554	LISINOPRIL MYLAN 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS67199506	CARDIOXANE 500 mg, poudre pour solution pour perfusion	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS61022591	NEURONTIN 400 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS62283270	NEURONTIN 600 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS62678755	NEURONTIN 100 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS66043963	NEURONTIN 800 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS60362986	GABAPENTINE ARROW 400 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS64117322	GABAPENTINE TEVA 600 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS65186467	GABAPENTINE RATIOPHARM 600 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS66119044	GABAPENTINE TEVA 300 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS64674983	GABAPENTINE TEVA 400 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS61490985	GABAPENTINE SANDOZ 300 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS60266144	GABAPENTINE CRISTERS 400 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS60105162	GABAPENTINE ZENTIVA 600 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS60028050	GABAPENTINE RANBAXY 400 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS63180946	GABAPENTINE ZYDUS 400 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS63072454	GABAPENTINE BIOGARAN 300 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS63481077	GABAPENTINE ZENTIVA 300 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS62854527	GABAPENTINE EG LABO 400 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS64869104	GABAPENTINE EVOLUGEN 400 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS64804334	GABAPENTINE BIOGARAN 800 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS65390338	GABAPENTINE ARROW 600 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS63791791	GABAPENTINE EG LABO 300 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS66295505	GABAPENTINE BIOGARAN 100 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS65547992	GABAPENTINE ALTER 300 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS66263322	GABAPENTINE EG LABO 100 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS62611895	GABAPENTINE ARROW GENERIQUES 400 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS62931952	GABAPENTINE EG LABO 800 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS63595401	GABAPENTINE ARROW 300 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS65216387	GABAPENTINE SANDOZ 600 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS65629489	GABAPENTINE ARROW GENERIQUES 100 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS65889939	GABAPENTINE ARROW GENERIQUES 300 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS63168634	GABAPENTINE PFIZER 300 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS64191283	NEURONTIN 300 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS65416644	GABAPENTINE PFIZER 600 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS65758562	NEURONTIN 600 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS67298504	NEURONTIN 300 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS67027289	GABAPENTINE BIOGARAN 400 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS66596387	GABAPENTINE MYLAN 400 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS66726119	GABAPENTINE SANDOZ 100 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS67035859	GABAPENTINE MYLAN 800 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS66627847	GABAPENTINE BIOGARAN 600 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS67666536	GABAPENTINE RATIOPHARM 800 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS67818595	GABAPENTINE TEVA 100 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS68267102	GABAPENTINE EVOLUGEN 300 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS68122911	GABAPENTINE SANDOZ 400 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS68238175	GABAPENTINE ARROW 800 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS67517318	GABAPENTINE ALTER 600 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS67407010	GABAPENTINE ARROW 100 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS69513934	GABAPENTINE EG LABO 600 mg, comprimé pelliculé	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS66834109	GABAPENTINE PFIZER 400 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS68831503	GABAPENTINE PFIZER 100 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS69962313	GABAPENTINE ZYDUS 300 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS69396317	NEURONTIN 400 mg, gélule	http://www.romedi.fr/romedi/DrugClass10115	médicaments sédatifs
CIS62188712	TEMODAL 100 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS60914573	TEMODAL 20 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS61030104	TEMODAL 5 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS66254857	TEMODAL 250 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS60862607	TEMOZOLOMIDE SUN 140 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS60858338	TEMOZOLOMIDE SUN 250 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS62665366	TEMOZOLOMIDE TEVA 20 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS61864867	TEMOZOLOMIDE TEVA 250 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS62730650	TEMOZOLOMIDE MYLAN 180 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS61710965	TEMODAL 2,5 mg/ml, poudre pour solution pour perfusion	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS62930074	TEMOZOLOMIDE TEVA 100 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS63337988	TEMOZOLOMIDE SUN 100 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS64990230	TEMOZOLOMIDE MYLAN 20 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS65304442	TEMOZOLOMIDE TEVA 5 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS65421470	TEMOZOLOMIDE SUN 5 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS66186993	TEMOZOLOMIDE MYLAN 140 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS67082976	TEMOZOLOMIDE TEVA 140 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS66612044	TEMOZOLOMIDE TEVA 180 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS66746278	TEMOZOLOMIDE MYLAN 100 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS67246258	TEMOZOLOMIDE MYLAN 5 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS67632968	TEMOZOLOMIDE MYLAN 250 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS67597823	TEMOZOLOMIDE SUN 20 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS68196114	TEMODAL 140 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS68740943	TEMODAL 180 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS69020770	TEMOZOLOMIDE SUN 180 mg, gélule	http://www.romedi.fr/romedi/DrugClass10055	cytotoxiques
CIS67448384	MEGACE 160 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10136	progestatifs non contraceptifs, associés ou non à un estrogène
CIS61601542	PROSTIGMINE 0,5 mg/1 ml, solution injectable	http://www.romedi.fr/romedi/DrugClass10021	anticholinestérasiques
CIS61601542	PROSTIGMINE 0,5 mg/1 ml, solution injectable	http://www.romedi.fr/romedi/DrugClass10049	bradycardisants
CIS62036900	NEOSTIGMINE RENAUDIN 5 mg/5 ml, solution injectable	http://www.romedi.fr/romedi/DrugClass10021	anticholinestérasiques
